date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,ttm,atmError,strike,spot,opPrice,percentage,yield03
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,0.0,96.17647058823529,340.0,327.0,0.05,0.014705882352941178,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,0.0,102.1875,320.0,327.0,7.65,2.390625,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,28.0,103.80952380952381,315.0,327.0,21.0,6.666666666666668,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,28.0,97.61194029850746,335.0,327.0,11.65,3.4776119402985075,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,28.0,99.0909090909091,330.0,327.0,13.7,4.151515151515151,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,28.0,100.6153846153846,325.0,327.0,16.15,4.9692307692307685,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,28.0,102.1875,320.0,327.0,18.55,5.796875,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,0.0,100.6153846153846,325.0,327.0,2.05,0.6307692307692307,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,0.0,97.61194029850746,335.0,327.0,0.05,0.01492537313432836,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,0.0,99.0909090909091,330.0,327.0,0.15,0.045454545454545456,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,56.0,102.1875,320.0,327.0,34.0,10.625,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,28.0,96.17647058823529,340.0,327.0,9.75,2.867647058823529,8.19
2015-01-29,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.003972988936776112,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,0.0,103.80952380952381,315.0,327.0,11.6,3.6825396825396814,8.19
2015-01-30,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,27.0,102.98333333333332,300.0,308.95,21.55,7.183333333333334,8.18
2015-01-30,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,27.0,96.546875,320.0,308.95,11.65,3.640625,8.18
2015-01-30,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,27.0,99.66129032258064,310.0,308.95,15.95,5.145161290322581,8.18
2015-01-30,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007961825498008501,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,27.0,98.07936507936508,315.0,308.95,13.75,4.365079365079366,8.18
2015-02-02,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,24.0,99.19354838709677,310.0,307.5,15.15,4.887096774193549,8.25
2015-02-02,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,24.0,100.81967213114751,305.0,307.5,19.2,6.2950819672131155,8.25
2015-02-02,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,24.0,97.61904761904762,315.0,307.5,12.75,4.047619047619048,8.25
2015-02-02,-0.05678071939026452,-0.041955063592057584,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,24.0,102.5,300.0,307.5,20.3,6.7666666666666675,8.25
2015-02-03,-0.05678071939026452,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,51.0,96.87096774193549,310.0,300.3,16.7,5.387096774193548,8.18
2015-02-03,-0.05678071939026452,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,51.0,100.1,300.0,300.3,21.8,7.2666666666666675,8.18
2015-02-03,-0.05678071939026452,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,23.0,98.45901639344262,305.0,300.3,12.45,4.081967213114754,8.18
2015-02-03,-0.05678071939026452,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,23.0,100.1,300.0,300.3,14.95,4.983333333333333,8.18
2015-02-03,-0.05678071939026452,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.0008332639428889621,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,23.0,96.87096774193549,310.0,300.3,10.4,3.354838709677419,8.18
2015-02-04,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,50.0,97.68333333333334,300.0,293.05,18.15,6.05,8.23
2015-02-04,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,22.0,101.05172413793105,290.0,293.05,15.9,5.482758620689657,8.23
2015-02-04,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.01553750265597298,0.015840660707379328,0.024987720508112158,0.04993037062344907,22.0,97.68333333333334,300.0,293.05,11.5,3.833333333333333,8.23
2015-02-05,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007707497263074181,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.015840660707379328,0.024987720508112158,0.04993037062344907,21.0,100.27586206896551,290.0,290.8,14.45,4.982758620689656,8.25
2015-02-05,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007707497263074181,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.015840660707379328,0.024987720508112158,0.04993037062344907,21.0,96.93333333333334,300.0,290.8,10.05,3.35,8.25
2015-02-05,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007707497263074181,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.015840660707379328,0.024987720508112158,0.04993037062344907,21.0,98.57627118644069,295.0,290.8,12.0,4.067796610169491,8.25
2015-02-05,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007707497263074181,-0.007317881845397167,-0.006533835724153114,-0.005427198585608473,-0.00476301123241729,-0.00470436426041676,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.015840660707379328,0.024987720508112158,0.04993037062344907,49.0,96.93333333333334,300.0,290.8,16.55,5.5166666666666675,8.25
2015-02-06,-0.05678071939026452,-0.024438732066846214,-0.02369311225728765,-0.022975617655470515,-0.015257865798293581,-0.007707497263074181,-0.007317881845397167,-0.006533835724153114,-0.00476301123241729,-0.00470436426041676,-0.0017208746287797894,-0.0013119057309607385,0.007908786470717466,0.008587692709566497,0.012780773678560564,0.013691630417944191,0.015840660707379328,0.024987720508112158,0.04993037062344907,48.0,96.76666666666668,300.0,290.3,16.35,5.450000000000001,8.27
